date,total_users,impression,click,region,categories,access,ctr
2020-12-23,407.0,35246.0,3843.0,Mexico,Sports & Outdoors,Mobile,0.10903364920842082
2020-12-23,42.0,3615.0,395.0,Mexico,Travel,Web,0.10926694329183956
2020-12-23,2469.0,213943.0,23325.0,Mexico,Travel,Mobile,0.1090243663031742
2020-12-23,440.0,38138.0,4158.0,Mexico,Pet,Web,0.10902511930358173
2020-12-23,850.0,73599.0,8024.0,Mexico,Pet,Mobile,0.10902322042419055
2020-12-23,1041.0,90185.0,9832.0,Mexico,Others,Web,0.1090203470643677
2020-12-23,1326.0,114888.0,12526.0,Mexico,Others,Mobile,0.10902792284659843
2020-12-24,1538.0,130706.0,14244.0,Singapore,Clothing & Accessories,Web,0.10897739966030634
2020-12-24,3544.0,301242.0,32828.0,Singapore,Clothing & Accessories,Mobile,0.10897550806328467
2020-12-24,629.0,53395.0,5819.0,Singapore,Electronics,Web,0.10898024159565503
2020-12-24,2001.0,170092.0,18536.0,Singapore,Electronics,Mobile,0.10897631869811632
2020-12-24,1601.0,136084.0,14830.0,Singapore,Home & Living,Web,0.10897680844184475
2020-12-24,2473.0,210189.0,22906.0,Singapore,Home & Living,Mobile,0.10897811017703114
2020-12-24,286.0,24244.0,2642.0,Singapore,Food & Beverages,Web,0.10897541659792113
2020-12-24,159.0,13484.0,1470.0,Singapore,Food & Beverages,Mobile,0.10901809552061703
2020-12-24,5323.0,452554.0,49317.0,Singapore,Hobbie & Books,Web,0.10897484057151191
2020-12-24,1824.0,154999.0,16891.0,Singapore,Hobbie & Books,Mobile,0.10897489661223621
2020-12-24,3134.0,266455.0,29037.0,Singapore,Health & Wellness,Web,0.10897524910397628
2020-12-24,1836.0,156058.0,17007.0,Singapore,Health & Wellness,Mobile,0.10897871304258673
2020-12-24,538.0,45733.0,4984.0,Singapore,Sports & Outdoors,Web,0.10898038615441803
2020-12-24,946.0,80423.0,8764.0,Singapore,Sports & Outdoors,Mobile,0.10897380102706937
2020-12-24,154.0,13073.0,1425.0,Singapore,Travel,Web,0.10900328922206073
2020-12-24,3573.0,303735.0,33100.0,Singapore,Travel,Mobile,0.10897657497489588
2020-12-24,3144.0,267226.0,29121.0,Singapore,Pet,Web,0.10897517457133662
2020-12-24,2651.0,225353.0,24558.0,Singapore,Pet,Mobile,0.10897569590819736
2020-12-24,2537.0,215680.0,23504.0,Singapore,Others,Web,0.10897626112759644
2020-12-24,1601.0,136040.0,14825.0,Singapore,Others,Mobile,0.10897530138194648
2020-12-24,117.0,9892.0,1078.0,Taiwan,Clothing & Accessories,Web,0.10897695107157299
2020-12-24,2419.0,205663.0,22412.0,Taiwan,Clothing & Accessories,Mobile,0.10897439014309818
2020-12-24,100.0,8470.0,923.0,Taiwan,Electronics,Web,0.1089728453364817
2020-12-24,70.0,5888.0,642.0,Taiwan,Electronics,Mobile,0.10903532608695653
2020-12-24,926.0,78674.0,8574.0,Taiwan,Home & Living,Web,0.10898136614383405
2020-12-24,2656.0,225774.0,24604.0,Taiwan,Home & Living,Mobile,0.10897623287003819
2020-12-24,62.0,5257.0,573.0,Taiwan,Food & Beverages,Web,0.10899752710671486
2020-12-24,508.0,43187.0,4707.0,Taiwan,Food & Beverages,Mobile,0.10899113159052493
2020-12-24,1480.0,125797.0,13709.0,Taiwan,Hobbie & Books,Web,0.10897716161752664
2020-12-24,7353.0,625098.0,68120.0,Taiwan,Hobbie & Books,Mobile,0.10897491273368336
2020-12-24,2115.0,179742.0,19588.0,Taiwan,Health & Wellness,Web,0.10897842463085979
2020-12-24,565.0,48028.0,5234.0,Taiwan,Health & Wellness,Mobile,0.10897809611060215
2020-12-24,2502.0,212679.0,23177.0,Taiwan,Sports & Outdoors,Web,0.10897643867048462
2020-12-24,2093.0,177892.0,19386.0,Taiwan,Sports & Outdoors,Mobile,0.10897623277044499
2020-12-24,1917.0,162946.0,17757.0,Taiwan,Travel,Web,0.10897475237195145
2020-12-24,92.0,7814.0,852.0,Taiwan,Travel,Mobile,0.10903506526746864
2020-12-24,65.0,5443.0,594.0,Taiwan,Pet,Web,0.109130993937167
2020-12-24,13.0,1097.0,120.0,Taiwan,Pet,Mobile,0.10938924339106655
2020-12-24,2435.0,207011.0,22559.0,Taiwan,Others,Web,0.10897488539256368
2020-12-24,626.0,53155.0,5793.0,Taiwan,Others,Mobile,0.10898316244944031
2020-12-24,2115.0,179746.0,19588.0,Malaysia,Clothing & Accessories,Web,0.108975999465913
2020-12-24,2137.0,181662.0,19797.0,Malaysia,Clothing & Accessories,Mobile,0.1089771113386399
2020-12-24,281.0,23879.0,2603.0,Malaysia,Electronics,Web,0.10900791490430922
2020-12-24,833.0,70744.0,7710.0,Malaysia,Electronics,Mobile,0.10898450752007237
2020-12-24,2507.0,213077.0,23220.0,Malaysia,Home & Living,Web,0.10897468990083398
2020-12-24,617.0,52436.0,5715.0,Malaysia,Home & Living,Mobile,0.10899000686551225
2020-12-24,601.0,51065.0,5565.0,Malaysia,Food & Beverages,Web,0.10897875257025359
2020-12-24,600.0,50988.0,5557.0,Malaysia,Food & Beverages,Mobile,0.10898642817917942
2020-12-24,144.0,12196.0,1329.0,Malaysia,Hobbie & Books,Web,0.10897015414890128
2020-12-24,37.0,3079.0,336.0,Malaysia,Hobbie & Books,Mobile,0.10912633972068854
2020-12-24,393.0,33344.0,3634.0,Malaysia,Health & Wellness,Web,0.10898512476007678
2020-12-24,364.0,30933.0,3371.0,Malaysia,Health & Wellness,Mobile,0.10897746742960593
2020-12-24,1000.0,84965.0,9259.0,Malaysia,Sports & Outdoors,Web,0.10897428352851174
2020-12-24,1013.0,86111.0,9384.0,Malaysia,Sports & Outdoors,Mobile,0.10897562448467675
2020-12-24,537.0,45598.0,4969.0,Malaysia,Travel,Web,0.10897407781043028
2020-12-24,200.0,16926.0,1845.0,Malaysia,Travel,Mobile,0.10900389932647997
2020-12-24,1287.0,109368.0,11919.0,Malaysia,Pet,Web,0.10898068904981348
2020-12-24,182.0,15452.0,1684.0,Malaysia,Pet,Mobile,0.10898265596686513
2020-12-24,418.0,35515.0,3871.0,Malaysia,Others,Web,0.10899619878924398
2020-12-24,57.0,4765.0,520.0,Malaysia,Others,Mobile,0.10912906610703044
2020-12-24,307.0,26055.0,2840.0,Thailand,Clothing & Accessories,Web,0.10900019190174631
2020-12-24,731.0,62129.0,6771.0,Thailand,Clothing & Accessories,Mobile,0.10898292262872411
2020-12-24,378.0,32132.0,3502.0,Thailand,Electronics,Web,0.1089879248101581
2020-12-24,1166.0,99111.0,10801.0,Thailand,Electronics,Mobile,0.10897882172513647
2020-12-24,8896.0,756282.0,82416.0,Thailand,Home & Living,Web,0.10897522352773172
2020-12-24,141.0,11930.0,1301.0,Thailand,Home & Living,Mobile,0.10905280804694048
2020-12-24,1872.0,159089.0,17337.0,Thailand,Food & Beverages,Web,0.10897673629226408
2020-12-24,332.0,28153.0,3068.0,Thailand,Food & Beverages,Mobile,0.10897595282918339
2020-12-24,578.0,49084.0,5349.0,Thailand,Hobbie & Books,Web,0.10897644853720154
2020-12-24,2093.0,177920.0,19389.0,Thailand,Hobbie & Books,Mobile,0.10897594424460431
2020-12-24,1898.0,161331.0,17581.0,Thailand,Health & Wellness,Web,0.1089747165764794
2020-12-24,1798.0,152818.0,16654.0,Thailand,Health & Wellness,Mobile,0.10897930872017694
2020-12-24,887.0,75399.0,8217.0,Thailand,Sports & Outdoors,Web,0.10898022520192575
2020-12-24,2040.0,173433.0,18900.0,Thailand,Sports & Outdoors,Mobile,0.10897580045320095
2020-12-24,396.0,33643.0,3667.0,Thailand,Travel,Web,0.10899741402371964
2020-12-24,2885.0,245257.0,26727.0,Thailand,Travel,Mobile,0.10897548286083578
2020-12-24,1109.0,94234.0,10270.0,Thailand,Pet,Web,0.10898401850712057
2020-12-24,1678.0,142629.0,15543.0,Thailand,Pet,Mobile,0.10897503312790527
2020-12-24,415.0,35214.0,3838.0,Thailand,Others,Web,0.10899074231839609
2020-12-24,1203.0,102226.0,11141.0,Thailand,Others,Mobile,0.10898401580811144
2020-12-24,583.0,49489.0,5394.0,Indonesia,Clothing & Accessories,Web,0.10899391784032815
2020-12-24,887.0,75412.0,8218.0,Indonesia,Clothing & Accessories,Mobile,0.10897469898689864
2020-12-24,921.0,78263.0,8529.0,Indonesia,Electronics,Web,0.10897870002427712
2020-12-24,914.0,77679.0,8465.0,Indonesia,Electronics,Mobile,0.10897411140720144
2020-12-24,467.0,39638.0,4320.0,Indonesia,Home & Living,Web,0.1089863262525859
2020-12-24,1017.0,86412.0,9417.0,Indonesia,Home & Living,Mobile,0.10897791973337037
2020-12-24,409.0,34767.0,3789.0,Indonesia,Food & Beverages,Web,0.10898265596686513
2020-12-24,1636.0,139081.0,15157.0,Indonesia,Food & Beverages,Mobile,0.10897965933520753
2020-12-24,3316.0,281917.0,30722.0,Indonesia,Hobbie & Books,Web,0.10897533671257853
2020-12-24,3170.0,269510.0,29370.0,Indonesia,Hobbie & Books,Mobile,0.1089755482171348
2020-12-24,1564.0,132956.0,14489.0,Indonesia,Health & Wellness,Web,0.10897590180209994
2020-12-24,1212.0,103038.0,11229.0,Indonesia,Health & Wellness,Mobile,0.10897921155301928
2020-12-24,1434.0,121898.0,13284.0,Indonesia,Sports & Outdoors,Web,0.108976357282318
2020-12-24,1187.0,100855.0,10991.0,Indonesia,Sports & Outdoors,Mobile,0.10897823608150314
2020-12-24,612.0,52025.0,5670.0,Indonesia,Travel,Web,0.10898606439211918
2020-12-24,2721.0,231317.0,25208.0,Indonesia,Travel,Mobile,0.10897599398228405
2020-12-24,99.0,8403.0,916.0,Indonesia,Pet,Web,0.10900868737355707
2020-12-24,1695.0,144059.0,15699.0,Indonesia,Pet,Mobile,0.10897618336931396
2020-12-24,90.0,7628.0,832.0,Indonesia,Others,Web,0.10907184058730991
2020-12-24,235.0,19918.0,2171.0,Indonesia,Others,Mobile,0.10899688723767446
2020-12-24,1141.0,96937.0,10564.0,Phillipines,Clothing & Accessories,Web,0.10897799601803233
2020-12-24,2921.0,248292.0,27058.0,Phillipines,Clothing & Accessories,Mobile,0.10897652763681472
2020-12-24,113.0,9525.0,1038.0,Phillipines,Electronics,Web,0.1089763779527559
2020-12-24,44.0,3705.0,404.0,Phillipines,Electronics,Mobile,0.10904183535762484
2020-12-24,4489.0,381654.0,41591.0,Phillipines,Home & Living,Web,0.10897566906150598
2020-12-24,3403.0,289284.0,31525.0,Phillipines,Home & Living,Mobile,0.10897595442540894
2020-12-24,4015.0,341327.0,37196.0,Phillipines,Food & Beverages,Web,0.10897467824110017
2020-12-24,168.0,14215.0,1550.0,Phillipines,Food & Beverages,Mobile,0.10903974674639465
2020-12-24,41.0,3449.0,376.0,Phillipines,Hobbie & Books,Web,0.1090171064076544
2020-12-24,30.0,2519.0,275.0,Phillipines,Hobbie & Books,Mobile,0.1091703056768559
2020-12-24,4512.0,383565.0,41799.0,Phillipines,Health & Wellness,Web,0.10897501075437019
2020-12-24,2210.0,187853.0,20472.0,Phillipines,Health & Wellness,Mobile,0.10897882919090991
2020-12-24,5244.0,445770.0,48578.0,Phillipines,Sports & Outdoors,Web,0.10897548062902393
2020-12-24,2231.0,189656.0,20668.0,Phillipines,Sports & Outdoors,Mobile,0.10897625173999241
2020-12-24,674.0,57285.0,6243.0,Phillipines,Travel,Web,0.10898140874574495
2020-12-24,319.0,27055.0,2949.0,Phillipines,Travel,Mobile,0.10900018480872298
2020-12-24,729.0,61952.0,6752.0,Phillipines,Pet,Web,0.10898760330578512
2020-12-24,1934.0,164369.0,17912.0,Phillipines,Pet,Mobile,0.1089743199751778
2020-12-24,3290.0,279706.0,30481.0,Phillipines,Others,Web,0.10897513818080413
2020-12-24,337.0,28579.0,3115.0,Phillipines,Others,Mobile,0.10899611602925224
2020-12-24,1829.0,155433.0,16939.0,Brazil,Clothing & Accessories,Web,0.10897943165222314
2020-12-24,2426.0,206182.0,22469.0,Brazil,Clothing & Accessories,Mobile,0.10897653529406058
2020-12-24,2779.0,236273.0,25748.0,Brazil,Electronics,Web,0.10897563411815993
2020-12-24,705.0,59939.0,6532.0,Brazil,Electronics,Mobile,0.10897746041809173
2020-12-24,275.0,23348.0,2545.0,Brazil,Home & Living,Web,0.10900291245502827
2020-12-24,224.0,19026.0,2074.0,Brazil,Home & Living,Mobile,0.10900872490276464
2020-12-24,4450.0,378287.0,41224.0,Brazil,Food & Beverages,Web,0.1089754604308369
2020-12-24,3493.0,296920.0,32357.0,Brazil,Food & Beverages,Mobile,0.1089754816112084
2020-12-24,2620.0,222749.0,24274.0,Brazil,Hobbie & Books,Web,0.10897467553165222
2020-12-24,69.0,5841.0,637.0,Brazil,Hobbie & Books,Mobile,0.10905666837870227
2020-12-24,270.0,22935.0,2500.0,Brazil,Health & Wellness,Web,0.10900370612600828
2020-12-24,150.0,12721.0,1387.0,Brazil,Health & Wellness,Mobile,0.10903230878075623
2020-12-24,696.0,59143.0,6446.0,Brazil,Sports & Outdoors,Web,0.10899007490320071
2020-12-24,794.0,67464.0,7352.0,Brazil,Sports & Outdoors,Mobile,0.10897663939286138
2020-12-24,913.0,77578.0,8454.0,Brazil,Travel,Web,0.10897419371471294
2020-12-24,2557.0,217339.0,23685.0,Brazil,Travel,Mobile,0.10897721991911254
2020-12-24,2678.0,227651.0,24809.0,Brazil,Pet,Web,0.10897821665619742
2020-12-24,6082.0,517041.0,56345.0,Brazil,Pet,Mobile,0.10897588392409886
2020-12-24,751.0,63793.0,6952.0,Brazil,Others,Web,0.10897747401752543
2020-12-24,369.0,31353.0,3417.0,Brazil,Others,Mobile,0.10898478614486652
2020-12-24,718.0,60995.0,6647.0,Mexico,Clothing & Accessories,Web,0.10897614558570375
2020-12-24,153.0,12982.0,1415.0,Mexico,Clothing & Accessories,Mobile,0.10899707287012787
2020-12-24,394.0,33438.0,3644.0,Mexico,Electronics,Web,0.1089778096776123
2020-12-24,501.0,42521.0,4634.0,Mexico,Electronics,Mobile,0.10898144446273605
2020-12-24,1548.0,131598.0,14341.0,Mexico,Home & Living,Web,0.10897582030122038
2020-12-24,109.0,9201.0,1003.0,Mexico,Home & Living,Mobile,0.1090098902293229
2020-12-24,130.0,11019.0,1201.0,Mexico,Food & Beverages,Web,0.10899355658408204
2020-12-24,1444.0,122757.0,13378.0,Mexico,Food & Beverages,Mobile,0.10897952866231661
2020-12-24,371.0,31543.0,3438.0,Mexico,Hobbie & Books,Web,0.10899407158482072
2020-12-24,934.0,79341.0,8647.0,Mexico,Hobbie & Books,Mobile,0.10898526612974377
2020-12-24,1466.0,124560.0,13574.0,Mexico,Health & Wellness,Web,0.10897559409120103
2020-12-24,6387.0,542975.0,59171.0,Mexico,Health & Wellness,Mobile,0.10897555136055988
2020-12-24,79.0,6698.0,730.0,Mexico,Sports & Outdoors,Web,0.10898775753956405
2020-12-24,504.0,42797.0,4664.0,Mexico,Sports & Outdoors,Mobile,0.10897960137392808
2020-12-24,1683.0,143078.0,15592.0,Mexico,Travel,Web,0.10897552384014314
2020-12-24,188.0,15920.0,1735.0,Mexico,Travel,Mobile,0.1089824120603015
2020-12-24,2253.0,191538.0,20873.0,Mexico,Pet,Web,0.10897576460023599
2020-12-24,1451.0,123318.0,13439.0,Mexico,Pet,Mobile,0.10897841353249323
2020-12-24,591.0,50179.0,5469.0,Mexico,Others,Web,0.10898981645708364
2020-12-24,180.0,15230.0,1660.0,Mexico,Others,Mobile,0.10899540380827315
2020-12-25,409.0,35447.0,3856.0,Singapore,Clothing & Accessories,Web,0.10878212542669337
2020-12-25,2811.0,243759.0,26511.0,Singapore,Clothing & Accessories,Mobile,0.10875906120389402
2020-12-25,4655.0,403722.0,43909.0,Singapore,Electronics,Web,0.10876048369917914
2020-12-25,851.0,73788.0,8026.0,Singapore,Electronics,Mobile,0.10877107388735295
2020-12-25,166.0,14335.0,1559.0,Singapore,Home & Living,Web,0.10875479595395884
2020-12-25,170.0,14673.0,1596.0,Singapore,Home & Living,Mobile,0.1087712124309957
2020-12-25,573.0,49644.0,5400.0,Singapore,Food & Beverages,Web,0.10877447425670776
2020-12-25,218.0,18836.0,2049.0,Singapore,Food & Beverages,Mobile,0.10878105754937353
2020-12-25,352.0,30499.0,3318.0,Singapore,Hobbie & Books,Web,0.108790452145972
2020-12-25,637.0,55218.0,6006.0,Singapore,Hobbie & Books,Mobile,0.10876887971313702
2020-12-25,197.0,17044.0,1854.0,Singapore,Health & Wellness,Web,0.108777282328092
2020-12-25,1628.0,141210.0,15358.0,Singapore,Health & Wellness,Mobile,0.10876000283266057
2020-12-25,888.0,76969.0,8372.0,Singapore,Sports & Outdoors,Web,0.10877106367498603
2020-12-25,2102.0,182275.0,19825.0,Singapore,Sports & Outdoors,Mobile,0.10876422987244548
2020-12-25,84.0,7251.0,789.0,Singapore,Travel,Web,0.10881257757550683
2020-12-25,691.0,59915.0,6517.0,Singapore,Travel,Mobile,0.10877075857464742
2020-12-25,620.0,53747.0,5846.0,Singapore,Pet,Web,0.10876886151785216
2020-12-25,1919.0,166446.0,18103.0,Singapore,Pet,Mobile,0.10876200088917727
2020-12-25,2351.0,203869.0,22173.0,Singapore,Others,Web,0.10876101810476335
2020-12-25,1065.0,92342.0,10043.0,Singapore,Others,Mobile,0.1087587446665656
2020-12-25,1027.0,89079.0,9689.0,Taiwan,Clothing & Accessories,Web,0.10876862111159757
2020-12-25,1783.0,154631.0,16818.0,Taiwan,Clothing & Accessories,Mobile,0.10876214989232431
2020-12-25,1268.0,109964.0,11960.0,Taiwan,Electronics,Web,0.10876286784765923
2020-12-25,3003.0,260474.0,28329.0,Taiwan,Electronics,Mobile,0.10875941552707756
2020-12-25,1323.0,114701.0,12475.0,Taiwan,Home & Living,Web,0.1087610395724536
2020-12-25,5463.0,473853.0,51536.0,Taiwan,Home & Living,Mobile,0.10875946759860125
2020-12-25,572.0,49598.0,5395.0,Taiwan,Food & Beverages,Web,0.10877454736078068
2020-12-25,264.0,22882.0,2489.0,Taiwan,Food & Beverages,Mobile,0.1087754566908487
2020-12-25,766.0,66393.0,7221.0,Taiwan,Hobbie & Books,Web,0.10876146581717952
2020-12-25,565.0,48990.0,5329.0,Taiwan,Hobbie & Books,Mobile,0.10877730149010002
2020-12-25,757.0,65658.0,7141.0,Taiwan,Health & Wellness,Web,0.10876054707727924
2020-12-25,2348.0,203619.0,22146.0,Taiwan,Health & Wellness,Mobile,0.10876195247005437
2020-12-25,4212.0,365350.0,39736.0,Taiwan,Sports & Outdoors,Web,0.10876146161215274
2020-12-25,298.0,25774.0,2804.0,Taiwan,Sports & Outdoors,Mobile,0.1087918056956623
2020-12-25,713.0,61833.0,6725.0,Taiwan,Travel,Web,0.10876069412773115
2020-12-25,433.0,37538.0,4083.0,Taiwan,Travel,Mobile,0.10876977995631094
2020-12-25,1995.0,172998.0,18816.0,Taiwan,Pet,Web,0.10876426317067249
2020-12-25,4312.0,374003.0,40677.0,Taiwan,Pet,Mobile,0.10876115966984222
2020-12-25,2093.0,181512.0,19742.0,Taiwan,Others,Web,0.10876415884349244
2020-12-25,202.0,17520.0,1906.0,Taiwan,Others,Mobile,0.10878995433789955
2020-12-25,900.0,78043.0,8488.0,Malaysia,Clothing & Accessories,Web,0.10876055507861052
2020-12-25,2484.0,215388.0,23426.0,Malaysia,Clothing & Accessories,Mobile,0.10876186231359221
2020-12-25,3723.0,322885.0,35117.0,Malaysia,Electronics,Web,0.10876008485993466
2020-12-25,3777.0,327582.0,35628.0,Malaysia,Electronics,Mobile,0.10876055460922761
2020-12-25,1865.0,161767.0,17594.0,Malaysia,Home & Living,Web,0.10876136665698195
2020-12-25,1370.0,118801.0,12921.0,Malaysia,Home & Living,Mobile,0.10876171076001044
2020-12-25,27.0,2268.0,247.0,Malaysia,Food & Beverages,Web,0.10890652557319223
2020-12-25,644.0,55818.0,6071.0,Malaysia,Food & Beverages,Mobile,0.10876419792898348
2020-12-25,837.0,72574.0,7894.0,Malaysia,Hobbie & Books,Web,0.10877173643453579
2020-12-25,475.0,41182.0,4479.0,Malaysia,Hobbie & Books,Mobile,0.10876110922247584
2020-12-25,1324.0,114818.0,12488.0,Malaysia,Health & Wellness,Web,0.10876343430472574
2020-12-25,2221.0,192644.0,20952.0,Malaysia,Health & Wellness,Mobile,0.10876020016195677
2020-12-25,565.0,48968.0,5326.0,Malaysia,Sports & Outdoors,Web,0.10876490769482111
2020-12-25,5449.0,472642.0,51405.0,Malaysia,Sports & Outdoors,Mobile,0.10876096495867908
2020-12-25,543.0,47097.0,5123.0,Malaysia,Travel,Web,0.10877550587086227
2020-12-25,687.0,59508.0,6473.0,Malaysia,Travel,Mobile,0.10877529071721449
2020-12-25,2264.0,196319.0,21352.0,Malaysia,Pet,Web,0.10876176019641502
2020-12-25,167.0,14450.0,1572.0,Malaysia,Pet,Mobile,0.10878892733564013
2020-12-25,2508.0,217501.0,23656.0,Malaysia,Others,Web,0.1087627183323295
2020-12-25,1989.0,172499.0,18761.0,Malaysia,Others,Mobile,0.10876005078290309
2020-12-25,3100.0,268836.0,29239.0,Thailand,Clothing & Accessories,Web,0.1087614753976402
2020-12-25,474.0,41080.0,4468.0,Thailand,Clothing & Accessories,Mobile,0.10876338851022395
2020-12-25,2071.0,179633.0,19537.0,Thailand,Electronics,Web,0.1087606397488212
2020-12-25,7468.0,647798.0,70455.0,Thailand,Electronics,Mobile,0.10876075566766183
2020-12-25,300.0,25970.0,2825.0,Thailand,Home & Living,Web,0.10877936080092414
2020-12-25,1888.0,163753.0,17810.0,Thailand,Home & Living,Mobile,0.10876136620397794
2020-12-25,2070.0,179540.0,19527.0,Thailand,Food & Beverages,Web,0.10876127882366046
2020-12-25,36.0,3109.0,339.0,Thailand,Food & Beverages,Mobile,0.10903827597298167
2020-12-25,571.0,49514.0,5386.0,Thailand,Hobbie & Books,Web,0.10877731550672537
2020-12-25,5490.0,476220.0,51794.0,Thailand,Hobbie & Books,Mobile,0.10876065683927597
2020-12-25,1240.0,107499.0,11692.0,Thailand,Health & Wellness,Web,0.10876380245397632
2020-12-25,1345.0,116639.0,12686.0,Thailand,Health & Wellness,Mobile,0.10876293521034988
2020-12-25,656.0,56832.0,6181.0,Thailand,Sports & Outdoors,Web,0.10875914977477477
2020-12-25,3839.0,332973.0,36214.0,Thailand,Sports & Outdoors,Mobile,0.10875956909419082
2020-12-25,10.0,846.0,92.0,Thailand,Travel,Web,0.10874704491725769
2020-12-25,2083.0,180617.0,19644.0,Thailand,Travel,Mobile,0.10876052641777906
2020-12-25,4199.0,364189.0,39609.0,Thailand,Pet,Web,0.10875946280639998
2020-12-25,713.0,61763.0,6718.0,Thailand,Pet,Mobile,0.10877062318864045
2020-12-25,163.0,14129.0,1537.0,Thailand,Others,Web,0.10878335338665157
2020-12-25,263.0,22745.0,2474.0,Thailand,Others,Mobile,0.10877115849637282
2020-12-25,1000.0,86684.0,9428.0,Indonesia,Clothing & Accessories,Web,0.10876286281205297
2020-12-25,1041.0,90292.0,9821.0,Indonesia,Clothing & Accessories,Mobile,0.1087693261861516
2020-12-25,1848.0,160265.0,17431.0,Indonesia,Electronics,Web,0.1087636102704895
2020-12-25,2212.0,191806.0,20861.0,Indonesia,Electronics,Mobile,0.10876093552860704
2020-12-25,971.0,84180.0,9156.0,Indonesia,Home & Living,Web,0.10876692801140414
2020-12-25,760.0,65846.0,7162.0,Indonesia,Home & Living,Mobile,0.1087689457218358
2020-12-25,1347.0,116795.0,12703.0,Indonesia,Food & Beverages,Web,0.1087632176034933
2020-12-25,695.0,60215.0,6549.0,Indonesia,Food & Beverages,Mobile,0.10876027567881758
2020-12-25,4265.0,369940.0,40235.0,Indonesia,Hobbie & Books,Web,0.10876088014272585
2020-12-25,738.0,63973.0,6958.0,Indonesia,Hobbie & Books,Mobile,0.10876463508042455
2020-12-25,3316.0,287599.0,31280.0,Indonesia,Health & Wellness,Web,0.10876254785308712
2020-12-25,151.0,13078.0,1423.0,Indonesia,Health & Wellness,Mobile,0.1088086863434776
2020-12-25,59.0,5035.0,548.0,Indonesia,Sports & Outdoors,Web,0.10883813306852036
2020-12-25,444.0,38503.0,4188.0,Indonesia,Sports & Outdoors,Mobile,0.10877074513674259
2020-12-25,647.0,56081.0,6100.0,Indonesia,Travel,Web,0.1087712415969758
2020-12-25,284.0,24610.0,2677.0,Indonesia,Travel,Mobile,0.10877691995123934
2020-12-25,1220.0,105749.0,11502.0,Indonesia,Pet,Web,0.10876698597622672
2020-12-25,1557.0,134994.0,14682.0,Indonesia,Pet,Mobile,0.10876038935063781
2020-12-25,3254.0,282255.0,30698.0,Indonesia,Others,Web,0.10875980939221626
2020-12-25,1900.0,164794.0,17923.0,Indonesia,Others,Mobile,0.10876002767091035
2020-12-25,3347.0,290272.0,31570.0,Phillipines,Clothing & Accessories,Web,0.10876005953037152
2020-12-25,1701.0,147491.0,16042.0,Phillipines,Clothing & Accessories,Mobile,0.10876595860086379
2020-12-25,393.0,34084.0,3707.0,Phillipines,Electronics,Web,0.10876070883699096
2020-12-25,410.0,35535.0,3865.0,Phillipines,Electronics,Mobile,0.10876600534684114
2020-12-25,1695.0,147020.0,15990.0,Phillipines,Home & Living,Web,0.10876071282818664
2020-12-25,525.0,45461.0,4945.0,Phillipines,Home & Living,Mobile,0.10877455401333011
2020-12-25,1742.0,151055.0,16429.0,Phillipines,Food & Beverages,Web,0.10876170931117805
2020-12-25,837.0,72583.0,7894.0,Phillipines,Food & Beverages,Mobile,0.10875824917680449
2020-12-25,269.0,23286.0,2533.0,Phillipines,Hobbie & Books,Web,0.10877780640728335
2020-12-25,2137.0,185340.0,20158.0,Phillipines,Hobbie & Books,Mobile,0.10876227473831876
2020-12-25,333.0,28807.0,3133.0,Phillipines,Health & Wellness,Web,0.1087582879161315
2020-12-25,1144.0,99153.0,10784.0,Phillipines,Health & Wellness,Mobile,0.1087612074269059
2020-12-25,209.0,18089.0,1968.0,Phillipines,Sports & Outdoors,Web,0.10879540051965282
2020-12-25,653.0,56626.0,6159.0,Phillipines,Sports & Outdoors,Mobile,0.10876629110302688
2020-12-25,1065.0,92350.0,10044.0,Phillipines,Travel,Web,0.10876015159718462
2020-12-25,1880.0,163045.0,17733.0,Phillipines,Travel,Mobile,0.10876138489374099
2020-12-25,3049.0,264450.0,28762.0,Phillipines,Pet,Web,0.1087615806390622
2020-12-25,1534.0,133046.0,14470.0,Phillipines,Pet,Mobile,0.10875937645626325
2020-12-25,9.0,720.0,79.0,Phillipines,Others,Web,0.10972222222222222
2020-12-25,313.0,27094.0,2947.0,Phillipines,Others,Mobile,0.10876946925518564
2020-12-25,5349.0,463963.0,50461.0,Brazil,Clothing & Accessories,Web,0.10876082791084633
2020-12-25,1057.0,91610.0,9964.0,Brazil,Clothing & Accessories,Mobile,0.10876541862242113
2020-12-25,773.0,67033.0,7291.0,Brazil,Electronics,Web,0.10876732355705399
2020-12-25,601.0,52120.0,5669.0,Brazil,Electronics,Mobile,0.10876822716807368
2020-12-25,3365.0,291853.0,31742.0,Brazil,Home & Living,Web,0.10876023203462017
2020-12-25,4766.0,413407.0,44962.0,Brazil,Home & Living,Mobile,0.10875964848200442
2020-12-25,952.0,82554.0,8979.0,Brazil,Food & Beverages,Web,0.10876517188749182
2020-12-25,4201.0,364368.0,39629.0,Brazil,Food & Beverages,Mobile,0.10876092302287797
2020-12-25,451.0,39048.0,4247.0,Brazil,Hobbie & Books,Web,0.10876357303831183
2020-12-25,48.0,4105.0,447.0,Brazil,Hobbie & Books,Mobile,0.10889159561510353
2020-12-25,993.0,86111.0,9366.0,Brazil,Health & Wellness,Web,0.10876659195689285
2020-12-25,310.0,26877.0,2924.0,Brazil,Health & Wellness,Mobile,0.10879190385831752
